"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","DECIMALS_DISPLAYED","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"IMF.STA:NDGAIN(1.0.1)","BDI.VSH_NUM.A","OBS_VALUE","Burundi","Vulnerability score, Habitat","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.632693179","0.645153704","0.647652414","0.648379376","0.647402571","0.646510015","0.645404134","0.643911338","0.642038387"
"IMF.STA:NDGAIN(1.0.1)","TCD.VSH_NUM.A","OBS_VALUE","Chad","Vulnerability score, Habitat","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.642992484","0.648724769","0.64223495","0.635639471","0.635510035","0.635280371","0.634549269","0.633914752","0.631726023"
"IMF.STA:NDGAIN(1.0.1)","TCD.RS_NUM.A","OBS_VALUE","Chad","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.165686587","0.157825271","0.168392906","0.175603539","0.17817457","0.186383487","0.1894412","0.195665959","0.196688145"
"IMF.STA:NDGAIN(1.0.1)","CHL.RSG_NUM.A","OBS_VALUE","Chile","Readiness score, Governance","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.697028478","0.660306019","0.655452816","0.645460636","0.650227175","0.679478505","0.645015541","0.647742117","0.647852438"
"IMF.STA:NDGAIN(1.0.1)","CPV.VSX_NUM.A","OBS_VALUE","Cabo Verde","Vulnerability score, Exposure","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.385477525","0.385477525","0.385477525","0.385477525","0.385477525","0.385477525","0.385477525","0.385477525","0.385477525"
"IMF.STA:NDGAIN(1.0.1)","KHM.VSS_NUM.A","OBS_VALUE","Cambodia","Vulnerability score, Sensitivity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.391261702","0.3653951","0.359997038","0.35222123","0.357084364","0.361697255","0.380771729","0.366822995","0.370077148"
"IMF.STA:NDGAIN(1.0.1)","BDI.RSE_NUM.A","OBS_VALUE","Burundi","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.173054195","0.147118856","0.157882067","0.150751848","0.158631331","0.166233106","0.160378429","0.170318774","0.176991406"
"IMF.STA:NDGAIN(1.0.1)","BDI.RS_NUM.A","OBS_VALUE","Burundi","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.180157727","0.1717774","0.172965843","0.158894887","0.160273146","0.158792584","0.155511453","0.164861213","0.164185204"
"IMF.STA:NDGAIN(1.0.1)","BDI.VSS_NUM.A","OBS_VALUE","Burundi","Vulnerability score, Sensitivity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.445232034","0.456963646","0.458682498","0.452648443","0.448775106","0.445293054","0.443921609","0.44046962","0.439088446"
"IMF.STA:NDGAIN(1.0.1)","TCD.RSE_NUM.A","OBS_VALUE","Chad","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.180216399","0.184272097","0.200770177","0.208636761","0.21734657","0.240900372","0.25955342","0.276898077","0.277971454"
"IMF.STA:NDGAIN(1.0.1)","CMR.VSH_NUM.A","OBS_VALUE","Cameroon","Vulnerability score, Habitat","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.676383171","0.669356758","0.662304776","0.655182167","0.660593394","0.665802379","0.67087199","0.675844045","0.67568193"
"IMF.STA:NDGAIN(1.0.1)","CAN.RS_NUM.A","OBS_VALUE","Canada","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.775184726","0.783547408","0.783155164","0.773347161","0.768652193","0.754852292","0.761595194","0.764705457","0.76409847"
"IMF.STA:NDGAIN(1.0.1)","CMR.RS_NUM.A","OBS_VALUE","Cameroon","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.24434289","0.247650385","0.254603339","0.261578787","0.258562823","0.263679792","0.266651329","0.261795459","0.254114779"
"IMF.STA:NDGAIN(1.0.1)","KHM.RSG_NUM.A","OBS_VALUE","Cambodia","Readiness score, Governance","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.159856318","0.125808214","0.122377907","0.113051767","0.120778694","0.132611645","0.149643277","0.139609074","0.126362657"
"IMF.STA:NDGAIN(1.0.1)","CMR.RSE_NUM.A","OBS_VALUE","Cameroon","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.263643862","0.297796911","0.326748808","0.324860003","0.32170274","0.3125678","0.313120302","0.303368691","0.288593024"
